slogan,label
【送你入場】送上免費[UNK][NUM]大禮包，再享低利率及[X%]價格,0
【[PRODUCT]瘋世足】網購刷中信，單筆滿[X元]贈[X%]！,0
【換匯有喜迎券】線上辦百萬，只要[NUM]分鐘快速回饋！,0
【[PRODUCT][ORG]特匯日[DATE]起再放送！】辦信貸限時專屬優惠，滿額再現折[NUM],0
【中信銀薪轉戶專屬】還在為每月的開銷煩惱嗎?中信線上信用貸，利率超給力！,0
【[DATE]，冬季出遊】換匯吧~人民幣高利[X%]，活動只到[DATE]為止，限定客戶活動轉寄無效,0
【限時外幣活動快報】[DATE][GPE]/東亞/東南亞來回機票，停車享[NUM]小時內、[NUM]小時都可申請。,0
【[DATE]，冬季出遊省超大!】美元、日圓相對便宜，換匯再抽神秘好禮！,0
【[NUM]元優惠】你用了嗎？跨行轉帳手續費優惠只到[DATE]喔！,1
【豬年未到，紅包先到】★╮貸款前兩期只要《[X%]》，動動手指申請不麻煩!! 撥款再抽《新年紅包[NUM]》,1
[PRODUCT]代扣繳•水電瓦斯輕鬆繳,1
資金需求從[DATE]中國信託銀行扣繳，而且專屬優質利率。,0
【只限[DATE]，[NUM]換匯吧!】撿便宜的日子又來了，中信線上投資，[NUM]小時放寬限時[NUM]小時優惠,0
台新銀行個人化服務完成指定任務即可獲得[NUM]點[UNK][UNK]電子發票提醒活動恭喜以下好友,0
【啟動元大鑽金大門[UNK]】每日[X元]起，活動期間享[X%]直航線上影城優惠、海外[DISCOUNT]!,0
【[DATE]，冬季出遊放心】旅遊旺季『[NUM]大旅行社』搶好康！,0
【泰好康】刷[PRODUCT]最高享[X%]折扣，[ORG]最低享[GPE]-[GPE]來回[X元]起！ ,1
【指定網購/電商品兌換通知】[ORG]、非常泰、時香、精選航點等[UNK]！,0
投資來一刻[DATE]號：用一碗泡麵的時間掌握投資趨勢,1
【緊張緊張緊張~優惠到[DATE]截止喔！】[PRODUCT]自助線上申辦，月月抽獎金[X元]優惠只到[DATE]，把握申請時間囉！,1
【繳學費免出門】[ORG]+[NUM]期分期[NUM]利率，再享滿額現折回饋?,0
新年新「器」象！[PRODUCT]優惠多更多，限定優惠６折起,1
【網路限時外幣優利定存專案】提供台新銀行存款戶，前[NUM]個月即享高利再加碼[NUM]次[DISCOUNT]！,0
【最！後！倒！數！】貸款前二期年利率只要[X%]~申請抽[ORG] Watch~優惠只到[DATE]喔!,1
★[PRODUCT]網購紅利點數最高[NUM]倍~[X%]即享券商城消暑價!,0
【給你迎接[NUM]點】存錢真的不用愁[UNK]也能享有的美美元定存最高[X%]年息,0
全民防疫不怕苦，新年快樂！申辦[PRODUCT]獨享[DISCOUNT]起防疫好安心~,0
中國信託是一家全球領先的金融服務集團，致力於吸收專業財富管理和基金管理業務。,0
【[DATE]限時優惠([NUM])】原油期貨價格漲了一半，收到再抽[UNK][NUM]！,0
【新年大紅包快來搶】[PRODUCT]送來最低日付不到[X元]及減免帳管費[X元]暖心價，快來搶貸吧！,1
【領券通知】[DATE]最新優惠券準備LINE給你，加入立即領,1
【[DATE]快搶】大筆美元[NUM]分優利定存超給利，美金年息最高[X%],0
【限時。專屬禮】[DATE]前新戶線上申辦[PRODUCT]獨享《熊大[NUM]吋行李箱+行李束帶》,1
【限定客戶折[X元]】新台幣定存解約轉存[NUM]大外幣定存，年息最高美元[X%]、人民幣[X%]！,0
《恭喜獲得[X%]美元[NUM]分優利定存》一年期定存高達[X元]，即享[X%]手續費、新臺幣活,0
【最新優惠通知】美元低點近期一直來，快來隨時搶換！,0
【用一杯咖啡的時間掌握幸福】年終獎金怎麼買才划算?快來看小編整理好一則,0
【就是[DATE]!開信搶優惠！】[NUM]分鐘內立即看申辦步驟，[UNK][NUM]享[X折][DISCOUNT],0
《[ORG]》刷[PRODUCT]享體驗行程[X折]優惠,1
【春節優利專案】出國旅遊是件低趁現在立即享美元[X%]，提早回饋~,0
【[PRODUCT]友信貸限定】用房屋借現金，備好低成本資產！,0
設定指紋/Face ID轉帳，未來行動銀行APP交易更快速，立即體驗！ ,1
【[DATE]哈燒話題】存五千萬，[URGE]來輕鬆養大您的財富!,0
【薪轉戶通知】最高[DISCOUNT]，幫您節省時間的紅包！,0
[ORG]聯名卡  陸海空聯合大回饋,1
【%[NUM][X%]薪轉戶嚴選】中信[UNK][UNK]定存，美元年息最高[X%]、人民幣[X%]！,0
【立即領取您的限量優匯日】[DATE]~[DATE]限時搶匯開跑啦!,0
【線上貸款真的很厲害】線上申請享開辦費[X折]優惠，再[DISCOUNT]，貸您省很大！,0
【[ORG]來吃爆!】[URGE]真的要殺很大~★╮全新開立數位存款帳戶並上架，提供更多選擇~[UNK][NUM]！,0
簡單的投資新服務，讓你領取快樂的大額信任！,0
【資金需求輕鬆搞定！】[PRODUCT]線上申請最快[NUM]小時撥款，現在還有超低優惠利率，讚啦！,0
您在[DATE]關鍵詞包圈，基金投資不用再避免匯率受傷,0
了解更多市場資訊：依市場氣象圖尋找適合投資標的：【上週市場回顧】[ORG]投資人預期美中貿易談判是關貿,0
【[ORG]就讓我們通過高收益債券更好】不用領，免排隊!利率比銀行的賬戶更靈活，方便你拿！,0
【雙[NUM]買不夠?】網銀換匯最高百萬[DISCOUNT]，只限本人享有！,0
【優惠提醒】[NUM]大旅行社刷[PRODUCT]，記得來拿刷卡金！ ,1
[ORG]女神享樂購，刷卡滿額回饋超過[X%],1
申辦[ORG]指定基金，享消費滿額再送刷卡金[X元]！,0
【最高享[X%]】申辦[PRODUCT]可使用，消費達檻送哩程點數！,0
貼心提醒您錯過真實，[PRODUCT]於[DATE]前完成線上申辦並使用,0
【不要錯過】想知道每個月投資新臺幣[X元]，[NUM]年可累積到多少錢嗎?,1
【倒數[NUM]天】貸款日付最低不用[X元]，申請還抽[GPE]雙人來回機票喔！,0
累積財富需要耕耘與等待，【高勝率基金】陪您一起翻轉人生！,1
【財務自由試算不用錢】房屋借現金前六期年利率[X%]起，線上申請再抽五星級住宿券！,0
【您有([NUM])則專屬優惠】換匯最划算！,0
【讓自己每月多一些私房錢！】只要這樣做，你也有機會達成自己的投資目標！,1
【換匯鬧鐘】幫你省下[X元]，還能抽[ORG]雙人來回機票,0
別再報心了![UNK]優惠這麼好康[URGE]年[NUM]日搶購，一起去旅行吧！,0
【提醒通知】您有[NUM]則專屬優惠喔~,0
了解更多市場資訊：依市場氣象圖尋找適合投資標的：【上週市場回顧】上週[GPE]公布[GPE]表示強勢地,0
【疫情下的投資[ORG]([NUM])】原來現在可以關心這些產業… ,1
中信[UNK]個人化服務,0
【在~[NUM]！】[PRODUCT]線上申請享開辦費８折優惠，再送行李箱、行李束帶。,0
【年底了~你需要的就是投資大調查】,0
【好評再推薦必看】美元相對低點，新戶獨享[NUM]點超值電商禮券，線上即可申請喔！,0
迎接升等[ORG]好禮!下載全聯最高[NUM]倍券，再送你[X元],0
【中信自動化】信貸線上申請享開辦費[X折]優惠，再抽[GPE]雙人來回機票！,0
帶著鑽金衝一波！[NUM]卡通用[PRODUCT]加滿[UNK]可享[X%][UNK].食幣限量組+立即登錄>,0
玉山[NUM]次換匯(詳見請見寰宇雙星排隊搶先看！,0
【免打客服!輕鬆掌握信用卡帳務】APP查詢消費明細、調整額度超方便!,1
【缺現金嗎?】信用貸款不迷惘，這裡就幫您服務吧！,0
【撥薪超前佈署】[NUM]天皆可預約撥薪，即時通知掌握交易動向，超給力的薪資撥付管理！,1
中國信託定期存款通知提供我們各式優質的投資，以實現自己的財務目標。它提供了一個重要的連續性。,0
【告急!優惠倒數[NUM]天】申請貸款送您利率優惠+[DISCOUNT]，活動只到[DATE]喔!,0
【可能插播不用傷腦筋】貸款前兩期只要[X%]，申請就可以[DISCOUNT]禮券喔!,0
【缺錢嗎?】中國信託銀行年利率[X%]起，提前分批換匯快速,0
【您有([NUM])則獨享，[NUM][UNK][UNK]點數】英雄聯盟卡超快速加入[UNK]個人化服務！,0
【嘿~快來領取[X%]看電影吧】一年之計在於存[NUM]筆，年息最高美元[X%]、人民幣[X%]！,0
【[DATE]壽星優惠】欣葉集團指定餐廳贈人氣料理,1
【把握機會限時搶喔~】[PRODUCT]線上申貸，給你超低利率前二期[X%]，還有NT[NUM]抽獎，立即開信掌握限時優惠！,1
【摩特動力最高折[X元]】消費滿額，加碼再送「[ORG]好友二堂課」乙份！,0
【[DATE]熱門話題】[NUM]分鐘快速加入到神隊友行列，最高享[UNK]存提免帳戶成功領取通路,0
【i刷[PRODUCT]】消費滿[X元]送[X元]抵用券,0
【牛年報福音】各大美食家享你滋美得葉黃素晶亮旅遊金平日[X折]起，優惠截止,0
[最高[NUM]期分期[NUM]利率]一鍵領[X%]購物金?,0
【[DATE]壽星，祝您生日快樂】我們嚴選推薦線上貸款，邀請您來體驗，留下聯絡方式還可以抽《[ORG]三合一涼暖空氣清淨機》,1
★╮中國信託邀請您一起用財富點發揮您的愛心╭★,1
【外送回饋?電商回饋您了】利率前兩期只要[X%]，還可以參加[X元]抽獎喔！,0
於中國信託提供高利率和便利的定期存款，你可以獲得高達[X%]的年息。,0
想換外幣？那就去玉山網銀行吧！於[ORG]刷卡滿額，輕鬆享受優利！活動期間：[DATE]-[NUM],0
《[PRODUCT]使用提醒》[NUM]大管道、行李箱等，敬邀貴賓升級!,0
【[NUM]分鐘看[DATE]投資風向】[UNK][NUM]大夢想中的你卻出沒？集結點擊看專家買賣投資、旅遊、旅遊或房產，有需要,0
星展銀行發現你的美元高收益，小孩就趁著[DATE]日前讓地表優利定存一年期存最高[X%],0
【[DATE]限定】[UNK][NUM]新台幣定存解約轉存，年息最高美元[X%]、人民幣[X%],0
【負擔減少更自由】房貸增轉貸額度最高[NUM]成！,1
【密】專利申請就可以獲得[NUM]點折價券，賺取[X元]的年利率??最長。,0
投資不用調查，要看別人盯盤、看不懂的存款期限。為了獲得更多的利率，在中國信託銀行[UNK],0
【完美美人格門市】[GPE]、[ORG]，滿百歲以上第一式原裝進口[UNK].com,0
【[ORG]新卡面上市！】想換e達人[UNK]嗎？快來領好康!?,0
【寵愛自己在[UNK]】信貸免抽[ORG]吸塵器，線上申辦還可抽[GPE]冷氣電吹風機喔!,0
【別放過[X元]！】信貸線上申貸，超快速，月月[DISCOUNT]，還有超低優惠利率前二期[X%]，立即點閱了解吧,0
【您是美元、日圓相對便宜】[NUM]大網購平臺，最高享[X%]優利定存~,0
【[PRODUCT]奇機再獻】揪團購機[NUM]在好康，最高[NUM]期分期[NUM]利率，再享最高[DISCOUNT]！ ,1
【%[NUM][X%]員工?免費試算】每月投資NT [X元]，[NUM]年後可累積多少錢？?智能投資＋目標管理??第一桶金起手式go~,1
【薪轉戶雙倍賺→】這裡有開辦費折扣+[DISCOUNT]，抽獎期限剩不到[NUM]個月，[URGE]點開來!,0
【中國信託銀行活動中獎通知】恭喜您獲得<[NUM]大願望一次滿足!!,0
【您有[NUM]則消息】知道荷包太短[UNK]，不能只靠想像力非得減，每月只要[X元]起,0
【中信旅遊玩家】吉帝旅遊 [GPE]指定行程享[NUM]大好禮~,1
「轉介有禮 薦者有份」，推薦中國信託銀行個人金融中小企業客戶，貸您啟動一整年的好計畫。,1
【[DATE]定存洞察利高收益】年息最高美元[X%]、人民幣[X%]！,0
★歡迎使用[PRODUCT]會員★恭喜您獲得NT$[X元]優惠券，請立即點閱！,1
【美元相對低點近期一直來】新台幣定存解約轉存[NUM]個月，年息最高美元[X%]、人民幣[X%]！,0
【[ORG]刷中信】單筆滿[X元]享[X折]購物金！,0
從資金開始，[PRODUCT]自動扣款，不限通路交易[NUM]小時快速撥款,0
【定期定額無腦投資術】每月只要[X元]，輕鬆參與投資[ORG]、[ORG]….！ ,1
★[ORG] i刷[PRODUCT]★[DATE]刷[NUM]打[X折]．週年慶任兩件[X折]([DATE]止),1
【[DATE]想要入住?】[PRODUCT]新戶禮最高[DISCOUNT],0
了解更多市場資訊：依市場氣象圖尋找適合投資標的：【上週市場回顧】上週美中貿易談判傳近達成協議,0
【數錢。速度！】[PRODUCT]線上申請自助搞定，免出門按手機就搞定！,0
【就是[DATE]！開信搶優惠】前[NUM]期[X%][DISCOUNT]，還有限時抽禮卷活動快來了解,0
【開信搶[DATE]新春】★╮貸款前兩期只要《[X%]》，動動手指申請不麻煩!!撥款再抽最夯《[UNK][UNK]》,0
【告急!利率決戰攻略】[NUM]個[UNK]大額[UNK]最高賺[X元]元，同享美元定存年息最高[X%],0
春節走[GPE]，訂房再送雙倍紅利禮券!!,0
【提醒】[PRODUCT]於[NUM]點進行系統維護，快到期了!,0
提醒您在[DATE]前使用智能投資。竭誠守護您的資產，並具有超過[NUM]萬名客戶服務的需求!,0
【請注意喔】[ORG][NUM]大優匯搶匯限時外帶[NUM]組超方便，年息最高美元[X%]、人民幣[X%]!,0
【[DATE]好康刷中信】分行指定保單享最高[DISCOUNT]！,0
外匯來一刻[DATE]號：用一碗泡麵的時間掌握外匯趨勢,1
了解更多市場資訊：依市場氣象圖尋找適合投資標的：【上週市場回顧】美對中貿易談判下一個策略,0
【優利領取通知([NUM])】恭喜您獲得年終獎金[X折]，記筆記可以留下電話，快來報名喔!,0
【[DATE]熱門話題】[NUM]分鐘快速加入到神隊友行列，最高享[UNK]存提免帳戶成功領取通路,0
【想要多賺[X元]?!】快來看中信薪轉戶專區，留下聯絡方式再抽[UNK]夜燈喔！,0
【最好有一半總價[X元]】靠這[NUM]招，超低年利率前二期只要[X%]！,0
別忘了父親節，[PRODUCT]選購[ORG]系列產品，享最高[NUM]期[NUM]利率,1
【年終獎金怎麼用？】你的定存是強利美元定存，還能賺利息嗎?,0
<<星展每週投資評論>近期接受[GPE]總統川普調整政策聲望顯示，或引進外匯局勢，但與[GPE]的黃,0
【這麼好~你的錢包都藏不住】沒錯，[NUM]年新春滿[DATE]給你最棒的！只要你是不管發薪水、領錢還是富邦人,0
你有([NUM])個美元，快來享受新文化！,0
<[ORG]>>我們提供專屬你的投資計劃，詳情請看我們於[DATE][NUM]日市場回顧展望(詳見請見寰宇投資領先觀點),0
星展大利多給好友加碼！歡慶雙重享~連續[NUM]天馬上找出[X元]人來享受美元定存,0
【這個定期存款hen可以】申請就可以抽?中信銀行熱騰給你,0
【GoShare】綁定[PRODUCT]新註冊會員贈[X元]騎乘金,1
【疫情讓您喘不過氣？】降月付再貸更多，房貸增轉貸額度最高[NUM]成！,1
【開搶！[NUM]組優匯】[DATE]到了，每人都有[X%]以上[DISCOUNT]，換匯人人人都有獎金！,0
【感謝您抽機票】[DATE]前申請還可享多項優利，簡單[NUM]步驟搞定！,0
[PRODUCT]紅利超有點【繽紛商城】享想卡的折抵[NUM]點限時美好,0
【[DATE]熱門話題】投資績效驚人的「科技」及「ESG」，現在還能追嗎？,1
【[DATE]哈燒話題】[NUM]年[GPE]美元高利定存！把握最後時間[URGE]截止,0
【[DATE]新鮮事】在家耍廢國外網購就能做出美食來賺高額利息！,0
【免費儲蓄，年終獎金來這裡看】最適合你的日子還可以賺到錢？[PRODUCT]幫您自動存款輕鬆繳~趁假日[NUM]小時,0
【開工一定要看】[DATE]限量[NUM]組換匯[DISCOUNT]，沒搶到也是人人有獎！,0
i刷[PRODUCT]★[NUM]大電商分期滿額加碼[NUM]點[UNK][UNK]送給您!,0
《可樂旅遊i刷[PRODUCT]》[DATE]前推薦好友申辦[ORG]聯名卡，再享最高[X元]回饋,0
